holiday,workingday,weather,temp,humidity,hour,month,weekday,windspeed_log,count
0.0,0.0,0.3333333333333333,0.20408163265306123,1.0,23,3,6,0.8292976920829547,9.0
0.0,1.0,0.0,0.6938775510204082,0.84,1,6,2,0.7118171892413097,17.0
0.0,1.0,0.3333333333333333,0.5510204081632654,0.56,11,10,3,0.6828581167872255,268.0
0.0,1.0,0.6666666666666667,0.5306122448979592,1.0,6,10,3,0.47935479054152785,52.0
0.0,0.0,0.0,0.4489795918367347,0.72,0,9,5,0.6120159832974826,108.0
0.0,0.0,0.3333333333333333,0.3061224489795918,0.76,11,12,5,0.5121747539102088,392.0
0.0,0.0,0.0,0.5306122448979592,0.37,16,11,5,0.0,605.0
0.0,1.0,0.0,0.20408163265306123,0.8,6,12,4,0.47935479054152785,63.0
0.0,1.0,0.0,0.2653061224489796,0.26,19,2,1,0.5670379751602527,145.0
0.0,1.0,0.0,0.163265306122449,0.51,2,1,1,0.7118171892413097,3.0
0.0,1.0,0.0,0.42857142857142855,0.58,23,10,2,0.6499165714828657,136.0
0.0,0.0,0.0,0.32653061224489793,0.34,13,12,5,0.8292976920829547,286.0
0.0,0.0,0.0,0.7142857142857143,0.84,19,7,6,0.6828581167872255,312.0
0.0,1.0,0.3333333333333333,0.5102040816326531,0.88,3,10,1,0.5121747539102088,3.0
0.0,1.0,0.3333333333333333,0.6326530612244897,0.53,15,5,2,0.5121747539102088,259.0
0.0,1.0,0.0,0.6938775510204082,0.79,21,7,2,0.5121747539102088,250.0
0.0,1.0,0.0,0.7959183673469387,0.49,8,7,2,0.7118171892413097,449.0
0.0,1.0,0.0,0.2857142857142857,0.28,15,1,2,0.6499165714828657,62.0
0.0,0.0,0.0,0.14285714285714285,0.4,14,2,6,0.8825609234617813,111.0
0.0,1.0,0.0,0.42857142857142855,0.18,14,11,3,0.8292976920829547,182.0
0.0,1.0,0.3333333333333333,0.42857142857142855,0.67,5,11,0,0.7118171892413097,19.0
0.0,1.0,0.3333333333333333,0.36734693877551017,0.43,19,11,4,0.7498045648813844,374.0
0.0,0.0,0.6666666666666667,0.4897959183673469,0.88,17,4,5,0.9085081366418731,15.0
0.0,0.0,0.0,0.5918367346938775,0.73,4,7,5,0.47935479054152785,16.0
0.0,1.0,0.0,0.6326530612244897,0.36,12,4,0,0.8535545605839374,157.0
0.0,0.0,0.6666666666666667,0.5102040816326531,1.0,13,5,5,0.47935479054152785,248.0
0.0,1.0,0.0,0.08163265306122448,0.74,7,1,4,0.6120159832974826,70.0
0.0,1.0,0.0,0.4081632653061224,0.88,2,10,4,0.0,5.0
0.0,0.0,0.0,0.4489795918367347,0.55,22,1,6,0.8292976920829547,66.0
0.0,1.0,0.0,0.6938775510204082,0.58,9,6,4,0.6499165714828657,224.0
0.0,1.0,0.0,0.32653061224489793,0.66,2,5,3,0.6828581167872255,5.0
0.0,1.0,0.3333333333333333,0.5510204081632654,0.56,11,6,1,0.6499165714828657,227.0
0.0,0.0,0.3333333333333333,0.38775510204081626,0.8200000000000001,19,10,6,0.5121747539102088,114.0
0.0,1.0,0.6666666666666667,0.32653061224489793,0.87,20,12,2,0.9319803465862664,26.0
0.0,1.0,0.0,0.7551020408163265,0.48,16,5,4,0.6120159832974826,440.0
0.0,1.0,0.6666666666666667,0.4693877551020408,0.8200000000000001,17,9,3,0.8535545605839374,261.0
0.0,1.0,0.6666666666666667,0.5102040816326531,0.88,17,5,4,0.6120159832974826,491.0
0.0,1.0,0.0,0.2448979591836735,0.6,23,11,0,0.5670379751602527,53.0
0.0,1.0,0.0,0.7346938775510204,0.66,20,8,2,0.6499165714828657,500.0
0.0,1.0,0.0,0.4081632653061224,0.5,4,5,4,0.6499165714828657,9.0
0.0,0.0,0.0,0.2653061224489796,0.7000000000000001,23,11,5,0.0,85.0
0.0,1.0,0.0,0.7959183673469387,0.63,19,7,0,0.5670379751602527,595.0
0.0,1.0,0.3333333333333333,0.6122448979591837,0.73,4,6,4,0.47935479054152785,6.0
0.0,1.0,0.3333333333333333,0.4081632653061224,0.71,9,11,4,0.8535545605839374,254.0
0.0,0.0,0.0,0.42857142857142855,0.33,21,2,5,0.7498045648813844,114.0
0.0,0.0,0.6666666666666667,0.2653061224489796,1.0,20,3,6,0.8292976920829547,11.0
0.0,1.0,0.3333333333333333,0.163265306122449,0.93,8,1,1,0.6120159832974826,471.0
0.0,0.0,0.3333333333333333,0.36734693877551017,0.62,22,11,5,0.6120159832974826,106.0
1.0,0.0,0.0,0.3061224489795918,0.5700000000000001,2,11,4,0.7378090764110621,11.0
0.0,1.0,0.0,0.18367346938775508,0.61,3,1,2,0.6015537750272243,0.0
0.0,1.0,0.0,0.5102040816326531,0.59,8,5,4,0.5670379751602527,745.0
0.0,1.0,0.0,0.7551020408163265,0.22,16,4,0,0.8825609234617813,189.0
0.0,0.0,0.0,0.2448979591836735,0.56,1,1,6,0.5670379751602527,23.0
0.0,1.0,0.0,0.2448979591836735,0.33,20,2,1,0.5121747539102088,101.0
0.0,1.0,0.3333333333333333,0.3469387755102041,0.23,12,3,1,0.0,99.0
0.0,1.0,0.6666666666666667,0.5510204081632654,0.88,17,5,0,0.7118171892413097,229.0
0.0,1.0,0.0,0.7551020408163265,0.52,8,7,0,0.6499165714828657,568.0
0.0,1.0,0.0,0.5510204081632654,0.64,4,11,1,0.7498045648813844,7.0
0.0,1.0,0.0,0.2448979591836735,0.41000000000000003,11,3,1,0.6120159832974826,130.0
0.0,1.0,0.0,0.5714285714285714,0.78,22,5,1,0.6828581167872255,83.0
0.0,0.0,0.0,0.5306122448979592,0.64,8,6,5,0.6120159832974826,210.0
0.0,0.0,0.0,0.5102040816326531,0.68,6,5,6,0.6120159832974826,21.0
0.0,0.0,0.0,0.3061224489795918,0.61,22,4,5,0.7498045648813844,55.0
0.0,1.0,0.3333333333333333,0.22448979591836735,0.48,12,2,4,0.6120159832974826,86.0
0.0,0.0,0.0,0.6122448979591837,0.22,17,4,6,0.7498045648813844,411.0
1.0,0.0,0.0,0.2857142857142857,0.42,8,11,4,0.7927445818554878,258.0
0.0,1.0,0.6666666666666667,0.42857142857142855,0.0,18,3,3,0.7927445818554878,82.0
0.0,0.0,0.0,0.4081632653061224,0.41000000000000003,15,2,5,0.7118171892413097,499.0
0.0,0.0,0.0,0.2857142857142857,0.45,10,2,6,0.7722451012802903,105.0
0.0,1.0,0.3333333333333333,0.5102040816326531,0.9400000000000001,1,10,1,0.47935479054152785,11.0
0.0,1.0,0.0,0.6938775510204082,0.79,17,9,4,0.7118171892413097,505.0
0.0,0.0,0.0,0.2857142857142857,0.28,14,12,6,0.0,242.0
0.0,1.0,0.3333333333333333,0.673469387755102,0.89,23,8,2,0.47935479054152785,56.0
0.0,1.0,0.0,0.38775510204081626,0.4,16,12,0,0.7118171892413097,208.0
1.0,0.0,0.6666666666666667,0.5306122448979592,0.73,21,11,0,0.6828581167872255,155.0
0.0,0.0,0.0,0.3469387755102041,0.46,10,11,5,0.7118171892413097,320.0
0.0,0.0,0.0,0.7346938775510204,0.6,10,7,6,0.6828581167872255,304.0
0.0,0.0,0.0,0.6530612244897959,0.74,5,7,6,0.0,17.0
0.0,0.0,0.3333333333333333,0.42857142857142855,0.62,20,1,6,0.7498045648813844,83.0
0.0,1.0,0.0,0.673469387755102,0.74,23,8,0,0.6499165714828657,96.0
0.0,0.0,0.3333333333333333,0.42857142857142855,0.67,16,12,6,0.5121747539102088,443.0
0.0,1.0,0.3333333333333333,0.8163265306122448,0.46,14,8,1,0.0,261.0
0.0,1.0,0.0,0.22448979591836735,0.48,4,1,2,0.6828581167872255,2.0
0.0,1.0,0.0,0.673469387755102,0.41000000000000003,16,6,1,0.6499165714828657,330.0
0.0,1.0,0.3333333333333333,0.4897959183673469,0.77,3,9,0,0.5670379751602527,5.0
0.0,1.0,0.0,0.5510204081632654,0.21,15,4,1,0.7498045648813844,203.0
0.0,1.0,0.0,0.4489795918367347,0.88,4,6,3,0.5121747539102088,6.0
0.0,0.0,0.0,0.6530612244897959,0.89,0,9,5,0.7118171892413097,150.0
0.0,1.0,0.0,0.3469387755102041,0.32,16,3,1,0.7378090764110621,250.0
0.0,0.0,0.0,0.22448979591836735,0.52,6,2,6,0.7722451012802903,5.0
0.0,1.0,0.6666666666666667,0.20408163265306123,0.87,16,1,0,0.47935479054152785,49.0
0.0,1.0,0.0,0.4693877551020408,0.77,11,12,1,0.6499165714828657,207.0
0.0,1.0,0.0,0.20408163265306123,0.75,1,2,0,0.0,5.0
0.0,1.0,0.3333333333333333,0.5102040816326531,0.72,0,9,0,0.6120159832974826,37.0
0.0,1.0,0.3333333333333333,0.4081632653061224,0.8,8,10,1,0.6499165714828657,713.0
0.0,0.0,0.6666666666666667,0.3469387755102041,0.93,17,12,6,0.5670379751602527,229.0
0.0,0.0,0.0,0.42857142857142855,0.24,11,4,5,0.7498045648813844,495.0
0.0,1.0,0.0,0.42857142857142855,0.33,13,4,4,0.7722451012802903,411.0
0.0,1.0,0.0,0.3469387755102041,0.46,14,2,4,0.6828581167872255,170.0
0.0,1.0,0.0,0.4081632653061224,0.38,14,1,1,0.7498045648813844,106.0
0.0,0.0,0.3333333333333333,0.4489795918367347,0.9400000000000001,12,3,6,0.7722451012802903,79.0
0.0,1.0,0.3333333333333333,0.2857142857142857,0.61,7,11,4,0.6120159832974826,367.0
0.0,1.0,0.3333333333333333,0.2857142857142857,0.93,21,4,4,0.7118171892413097,54.0
0.0,1.0,0.0,0.5510204081632654,0.37,14,11,0,0.6120159832974826,145.0
0.0,1.0,0.0,0.2857142857142857,0.49,23,4,1,0.7378090764110621,26.0
0.0,1.0,0.6666666666666667,0.36734693877551017,0.76,20,12,4,0.5121747539102088,241.0
0.0,0.0,0.3333333333333333,0.18367346938775508,0.59,12,1,5,0.7927445818554878,98.0
0.0,1.0,0.3333333333333333,0.38775510204081626,0.4,14,11,4,0.868460264627812,262.0
0.0,1.0,0.3333333333333333,0.4489795918367347,0.88,23,12,0,0.5670379751602527,62.0
0.0,1.0,0.3333333333333333,0.4897959183673469,0.88,3,5,4,0.5670379751602527,4.0
0.0,1.0,0.0,0.5306122448979592,0.32,19,4,3,0.0,259.0
0.0,1.0,0.0,0.3061224489795918,0.61,11,4,4,0.7927445818554878,89.0
0.0,0.0,0.0,0.6326530612244897,0.73,5,8,5,0.5121747539102088,18.0
0.0,1.0,0.0,0.5510204081632654,0.9400000000000001,4,6,0,0.5121747539102088,8.0
0.0,0.0,0.0,0.22448979591836735,0.7000000000000001,3,4,5,0.6120159832974826,9.0
0.0,1.0,0.3333333333333333,0.4489795918367347,0.72,9,4,3,0.0,301.0
0.0,1.0,0.3333333333333333,0.32653061224489793,0.66,18,2,0,0.5670379751602527,175.0
0.0,0.0,0.0,0.4081632653061224,0.54,15,11,6,0.7378090764110621,407.0
0.0,1.0,0.0,0.2448979591836735,0.56,6,12,3,0.7118171892413097,114.0
0.0,0.0,0.3333333333333333,0.5102040816326531,0.72,16,4,6,0.6120159832974826,288.0
0.0,1.0,0.3333333333333333,0.4693877551020408,0.55,9,4,2,0.5670379751602527,363.0
0.0,0.0,0.0,0.6530612244897959,0.44,13,4,6,0.7378090764110621,681.0
0.0,1.0,0.3333333333333333,0.4897959183673469,0.88,7,4,0,0.6828581167872255,176.0
0.0,0.0,0.0,0.6938775510204082,0.7000000000000001,0,8,5,0.7378090764110621,180.0
0.0,1.0,0.3333333333333333,0.20408163265306123,0.93,6,1,2,0.47935479054152785,32.0
0.0,0.0,0.0,0.14285714285714285,0.47000000000000003,11,1,6,0.6828581167872255,165.0
0.0,1.0,0.0,0.5510204081632654,0.52,19,5,2,0.5670379751602527,401.0
0.0,0.0,0.3333333333333333,0.3469387755102041,0.93,3,3,5,0.6120159832974826,21.0
0.0,1.0,0.0,0.2857142857142857,0.49,3,11,3,0.6828581167872255,0.0
0.0,1.0,0.3333333333333333,0.2857142857142857,0.56,0,11,0,0.6499165714828657,23.0
0.0,1.0,0.0,0.22448979591836735,0.65,7,2,4,0.6828581167872255,226.0
0.0,1.0,0.0,0.32653061224489793,0.46,12,11,2,0.0,240.0
0.0,1.0,0.0,0.2448979591836735,0.52,20,1,3,0.8457491628521647,191.0
0.0,1.0,0.0,0.7959183673469387,0.55,17,6,1,0.6499165714828657,811.0
0.0,1.0,0.3333333333333333,0.4081632653061224,0.77,13,2,3,0.0,137.0
0.0,0.0,0.0,0.6326530612244897,0.8300000000000001,1,6,6,0.5121747539102088,93.0
0.0,1.0,0.0,0.3061224489795918,0.81,23,2,3,0.47935479054152785,73.0
0.0,1.0,0.3333333333333333,0.6938775510204082,0.84,6,9,3,0.47935479054152785,200.0
0.0,1.0,0.3333333333333333,0.3061224489795918,0.5700000000000001,8,11,4,0.5670379751602527,711.0
0.0,1.0,0.0,0.36734693877551017,0.62,22,5,2,0.6828581167872255,89.0
0.0,0.0,0.0,0.5510204081632654,0.52,23,9,6,0.7378090764110621,92.0
0.0,0.0,0.0,0.7142857142857143,0.51,11,8,5,0.0,536.0
0.0,1.0,0.0,0.36734693877551017,0.4,17,11,4,0.7722451012802903,638.0
0.0,1.0,0.0,0.163265306122449,0.51,6,3,1,0.5121747539102088,102.0
0.0,1.0,0.0,0.7142857142857143,0.84,20,9,2,0.6120159832974826,412.0
0.0,1.0,0.3333333333333333,0.5510204081632654,0.88,2,5,1,0.5670379751602527,4.0
0.0,1.0,0.3333333333333333,0.6122448979591837,0.33,14,5,1,0.0,176.0
0.0,1.0,0.0,0.836734693877551,0.41000000000000003,18,8,0,0.5670379751602527,529.0
0.0,0.0,0.3333333333333333,0.3469387755102041,0.46,12,11,5,0.8535545605839374,394.0
0.0,0.0,0.0,0.6326530612244897,0.38,10,6,5,0.5121747539102088,317.0
0.0,1.0,0.0,0.8979591836734694,0.42,14,7,1,0.7498045648813844,124.0
0.0,1.0,0.0,0.6122448979591837,0.65,17,5,1,0.8292976920829547,604.0
0.0,1.0,0.3333333333333333,0.7959183673469387,0.36,15,7,4,0.5121747539102088,353.0
0.0,0.0,0.3333333333333333,0.5306122448979592,0.28,14,11,6,0.868460264627812,371.0
0.0,1.0,0.6666666666666667,0.3061224489795918,0.93,22,3,2,0.6120159832974826,21.0
0.0,1.0,0.3333333333333333,0.6326530612244897,0.38,13,10,1,0.6499165714828657,219.0
0.0,1.0,0.0,0.20408163265306123,0.47000000000000003,9,1,4,0.8117292224347721,214.0
0.0,1.0,0.0,0.38775510204081626,0.76,2,1,4,0.7927445818554878,14.0
0.0,1.0,0.0,0.6326530612244897,0.6900000000000001,9,9,1,0.47935479054152785,214.0
0.0,1.0,0.0,0.7346938775510204,0.56,20,6,1,0.5670379751602527,346.0
0.0,1.0,0.3333333333333333,0.8571428571428571,0.41000000000000003,20,7,3,0.6828581167872255,321.0
0.0,1.0,0.0,0.38775510204081626,0.62,2,3,4,0.6499165714828657,14.0
0.0,0.0,0.0,0.4897959183673469,0.77,19,4,6,0.6499165714828657,131.0
0.0,1.0,0.3333333333333333,0.5306122448979592,0.56,21,3,0,0.6828581167872255,205.0
0.0,0.0,0.0,0.8979591836734694,0.37,14,7,6,0.7118171892413097,476.0
0.0,1.0,0.3333333333333333,0.5918367346938775,0.78,8,9,4,0.6120159832974826,766.0
0.0,0.0,0.3333333333333333,0.2653061224489796,0.61,3,12,5,0.47935479054152785,25.0
0.0,1.0,0.0,0.8163265306122448,0.46,15,8,1,0.6828581167872255,283.0
0.0,1.0,0.0,0.18367346938775508,0.6900000000000001,7,2,3,0.7118171892413097,267.0
0.0,1.0,0.0,0.2857142857142857,0.52,22,12,1,0.6120159832974826,107.0
0.0,1.0,0.0,0.6938775510204082,0.84,0,8,2,0.0,58.0
0.0,1.0,0.3333333333333333,0.7551020408163265,0.75,10,6,2,0.7118171892413097,115.0
0.0,1.0,0.0,0.42857142857142855,0.41000000000000003,12,11,4,0.7722451012802903,262.0
0.0,1.0,0.3333333333333333,0.7142857142857143,0.58,16,10,2,0.0,478.0
0.0,1.0,0.0,0.4897959183673469,0.31,19,4,2,0.7498045648813844,232.0
0.0,1.0,0.0,0.36734693877551017,0.46,12,2,4,0.8117292224347721,198.0
0.0,1.0,0.3333333333333333,0.2857142857142857,0.93,23,4,4,0.6828581167872255,35.0
0.0,0.0,0.0,0.38775510204081626,0.37,13,1,6,0.7498045648813844,343.0
0.0,0.0,0.3333333333333333,0.3469387755102041,0.93,0,12,5,0.47935479054152785,103.0
0.0,0.0,0.3333333333333333,0.5306122448979592,0.88,2,6,5,0.0,41.0
0.0,0.0,0.0,0.7142857142857143,0.45,20,8,6,0.0,300.0
0.0,0.0,0.6666666666666667,0.38775510204081626,0.9400000000000001,6,12,6,0.5121747539102088,6.0
0.0,0.0,0.3333333333333333,0.4693877551020408,0.77,12,5,6,0.5121747539102088,281.0
0.0,0.0,0.6666666666666667,0.3469387755102041,0.93,22,12,6,0.5121747539102088,78.0
0.0,1.0,0.0,0.8163265306122448,0.38,13,7,1,0.6499165714828657,280.0
0.0,1.0,0.0,0.163265306122449,0.4,21,3,3,0.5121747539102088,51.0
0.0,1.0,0.0,0.38775510204081626,0.66,22,10,3,0.6120159832974826,177.0
0.0,0.0,0.0,0.42857142857142855,0.38,10,3,5,0.8292976920829547,140.0
0.0,1.0,0.0,0.7551020408163265,0.66,14,7,2,0.7378090764110621,163.0
0.0,0.0,0.0,0.2448979591836735,0.44,21,1,6,0.7722451012802903,31.0
0.0,0.0,0.0,0.6530612244897959,0.78,22,6,5,0.6828581167872255,190.0
0.0,1.0,0.3333333333333333,0.4897959183673469,0.77,4,9,0,0.6120159832974826,8.0
0.0,0.0,0.3333333333333333,0.18367346938775508,0.6900000000000001,4,2,6,0.6120159832974826,2.0
0.0,1.0,0.0,0.7551020408163265,0.29,15,6,4,0.7378090764110621,397.0
0.0,1.0,0.0,0.42857142857142855,0.3,21,4,1,0.8457491628521647,206.0
0.0,0.0,0.0,0.38775510204081626,0.37,12,3,6,0.7498045648813844,410.0
0.0,1.0,0.3333333333333333,0.32653061224489793,0.36,10,3,4,0.868460264627812,159.0
0.0,0.0,0.3333333333333333,0.3469387755102041,0.76,20,10,6,0.7118171892413097,87.0
0.0,0.0,0.0,0.32653061224489793,0.5700000000000001,11,1,5,0.6828581167872255,324.0
0.0,1.0,0.0,0.6326530612244897,0.9400000000000001,12,9,4,0.0,75.0
0.0,1.0,0.0,0.12244897959183676,0.59,7,2,4,0.0,87.0
0.0,0.0,0.0,0.5918367346938775,0.35000000000000003,13,10,5,0.8535545605839374,394.0
0.0,1.0,0.3333333333333333,0.5714285714285714,0.8300000000000001,12,5,2,0.6828581167872255,245.0
0.0,1.0,0.3333333333333333,0.7551020408163265,0.55,13,7,0,0.7118171892413097,255.0
0.0,1.0,0.0,0.7142857142857143,0.25,16,3,2,0.6499165714828657,356.0
0.0,1.0,0.6666666666666667,0.5510204081632654,0.88,19,5,2,0.5670379751602527,331.0
0.0,0.0,0.3333333333333333,0.4693877551020408,0.59,17,3,5,0.7927445818554878,164.0
0.0,1.0,0.0,0.5510204081632654,0.88,0,9,0,0.47935479054152785,16.0
0.0,1.0,0.6666666666666667,0.3469387755102041,0.9,6,2,3,0.0,74.0
0.0,0.0,0.0,0.20408163265306123,0.75,5,11,5,0.47935479054152785,4.0
1.0,0.0,0.0,0.7142857142857143,0.37,13,10,0,0.0,365.0
0.0,1.0,0.0,0.7142857142857143,0.66,11,9,2,0.6120159832974826,164.0
0.0,1.0,0.0,0.32653061224489793,0.61,6,11,3,0.6120159832974826,148.0
0.0,1.0,0.0,0.6326530612244897,0.53,1,8,4,0.5670379751602527,23.0
0.0,0.0,0.0,0.4897959183673469,0.39,20,1,5,0.7118171892413097,170.0
0.0,1.0,0.0,0.6938775510204082,0.84,2,8,2,0.0,6.0
0.0,1.0,0.0,0.4081632653061224,0.8200000000000001,22,12,0,0.5121747539102088,144.0
0.0,1.0,0.6666666666666667,0.6122448979591837,0.88,7,6,1,0.7118171892413097,303.0
0.0,1.0,0.3333333333333333,0.18367346938775508,0.37,16,2,2,0.7118171892413097,79.0
0.0,0.0,0.0,0.22448979591836735,0.87,6,12,5,0.5670379751602527,27.0
0.0,1.0,0.0,0.7346938775510204,0.7000000000000001,9,7,3,0.6120159832974826,179.0
0.0,1.0,0.3333333333333333,0.5510204081632654,0.8300000000000001,23,10,1,0.7378090764110621,57.0
0.0,0.0,0.0,0.8163265306122448,0.43,18,7,6,0.7378090764110621,363.0
0.0,1.0,0.3333333333333333,0.5714285714285714,0.64,17,10,3,0.7722451012802903,890.0
0.0,0.0,0.0,0.18367346938775508,0.59,9,12,6,0.0,107.0
0.0,1.0,0.6666666666666667,0.5102040816326531,0.88,12,10,4,0.6120159832974826,75.0
0.0,1.0,0.0,0.4489795918367347,0.28,20,4,1,0.8117292224347721,282.0
0.0,0.0,0.3333333333333333,0.2448979591836735,0.93,5,12,6,0.0,8.0
0.0,0.0,0.0,0.4489795918367347,0.8200000000000001,23,9,5,0.6120159832974826,136.0
1.0,0.0,0.3333333333333333,0.38775510204081626,0.71,23,10,0,0.6828581167872255,69.0
0.0,1.0,0.0,0.12244897959183676,0.6950000000000001,3,2,3,0.6316946297488272,0.0
0.0,1.0,0.3333333333333333,0.4081632653061224,0.71,20,1,3,0.6499165714828657,240.0
0.0,1.0,0.6666666666666667,0.4897959183673469,0.9400000000000001,4,10,2,0.6499165714828657,3.0
0.0,0.0,0.6666666666666667,0.3469387755102041,0.87,16,10,6,0.6499165714828657,206.0
0.0,1.0,0.0,0.7142857142857143,0.54,0,7,1,0.0,53.0
1.0,0.0,0.0,0.5510204081632654,0.64,12,11,0,0.6828581167872255,419.0
0.0,1.0,0.0,0.7551020408163265,0.66,21,7,0,0.5670379751602527,328.0
0.0,1.0,0.0,0.836734693877551,0.39,11,7,2,0.6120159832974826,165.0
0.0,1.0,0.6666666666666667,0.5306122448979592,0.52,18,5,4,0.7927445818554878,470.0
0.0,0.0,0.3333333333333333,0.4897959183673469,0.72,16,5,6,0.6499165714828657,214.0
0.0,0.0,0.0,0.2448979591836735,0.81,2,12,6,0.0,62.0
0.0,0.0,0.0,0.7346938775510204,0.7000000000000001,7,7,6,0.0,50.0
0.0,1.0,0.0,0.3469387755102041,0.71,22,11,2,0.5670379751602527,106.0
0.0,0.0,0.0,0.4693877551020408,0.8200000000000001,23,3,6,0.6120159832974826,46.0
0.0,1.0,0.0,0.4489795918367347,0.8200000000000001,22,10,3,0.0,148.0
0.0,1.0,0.3333333333333333,0.3469387755102041,0.66,9,11,0,0.7118171892413097,278.0
0.0,0.0,0.0,0.38775510204081626,0.62,12,1,6,0.7378090764110621,201.0
0.0,1.0,0.0,0.7142857142857143,0.48,16,9,0,0.0,298.0
0.0,1.0,0.3333333333333333,0.38775510204081626,0.87,8,11,4,0.7927445818554878,395.0
0.0,1.0,0.3333333333333333,0.5306122448979592,0.64,2,9,2,0.7722451012802903,3.0
0.0,1.0,0.0,0.4081632653061224,0.47000000000000003,21,4,3,0.6499165714828657,234.0
0.0,1.0,0.0,0.9183673469387755,0.29,17,7,4,0.0,576.0
0.0,1.0,0.3333333333333333,0.16326530612244897,0.86,3,1,1,0.7556284706403111,0.0
0.0,1.0,0.3333333333333333,0.3469387755102041,0.5700000000000001,13,2,0,0.47935479054152785,64.0
0.0,1.0,0.0,0.3061224489795918,0.5700000000000001,7,2,3,0.5121747539102088,126.0
0.0,0.0,0.0,0.7142857142857143,0.45,15,5,6,0.7927445818554878,499.0
0.0,1.0,0.3333333333333333,0.4081632653061224,0.71,4,4,3,0.0,4.0
0.0,0.0,0.0,0.4489795918367347,0.31,14,4,6,0.5670379751602527,349.0
0.0,1.0,0.0,0.3061224489795918,0.53,19,12,1,0.6828581167872255,433.0
0.0,1.0,0.0,0.2857142857142857,0.52,9,11,2,0.8117292224347721,332.0
0.0,1.0,0.0,0.3469387755102041,0.66,20,11,4,0.5670379751602527,255.0
0.0,0.0,0.3333333333333333,0.2448979591836735,0.6,5,12,5,0.6499165714828657,9.0
0.0,0.0,0.0,0.20408163265306123,0.75,6,11,5,0.6120159832974826,7.0
0.0,1.0,0.0,0.7959183673469387,0.49,19,8,1,0.5121747539102088,371.0
0.0,0.0,0.0,0.4897959183673469,0.77,23,3,5,0.6120159832974826,185.0
0.0,0.0,0.0,0.2857142857142857,0.61,1,4,6,0.5121747539102088,34.0
0.0,0.0,0.0,0.2448979591836735,0.52,1,11,5,0.7498045648813844,35.0
0.0,1.0,0.0,0.18367346938775508,0.86,4,2,0,0.0,2.0
0.0,1.0,0.6666666666666667,0.2857142857142857,0.93,0,3,2,0.7118171892413097,8.0
0.0,0.0,0.3333333333333333,0.4897959183673469,0.42,15,11,6,0.7722451012802903,310.0
0.0,0.0,0.0,0.32653061224489793,0.53,20,11,5,0.5670379751602527,181.0
0.0,0.0,0.0,0.20408163265306123,0.41000000000000003,22,12,5,0.5670379751602527,95.0
0.0,1.0,0.0,0.7142857142857143,0.34,16,6,3,0.6828581167872255,466.0
1.0,0.0,0.0,0.2448979591836735,0.56,19,1,0,0.7378090764110621,144.0
0.0,1.0,0.3333333333333333,0.14285714285714285,0.55,7,1,1,0.0,99.0
0.0,1.0,0.0,0.32653061224489793,0.61,19,12,4,0.0,199.0
0.0,1.0,0.0,0.7551020408163265,0.58,20,7,3,0.7927445818554878,285.0
0.0,0.0,0.6666666666666667,0.5918367346938775,0.35000000000000003,14,5,5,0.6120159832974826,378.0
0.0,1.0,0.3333333333333333,0.5510204081632654,0.68,22,9,0,0.6120159832974826,129.0
0.0,0.0,0.0,0.42857142857142855,0.3,20,3,5,0.5670379751602527,149.0
0.0,0.0,0.0,0.061224489795918366,0.53,7,1,6,0.6499165714828657,6.0
0.0,1.0,0.0,0.4489795918367347,0.63,2,11,0,0.7927445818554878,17.0
0.0,1.0,0.6666666666666667,0.20408163265306123,0.93,5,2,2,0.5121747539102088,3.0
0.0,1.0,0.0,0.673469387755102,0.8300000000000001,23,7,2,0.6828581167872255,98.0
0.0,1.0,0.6666666666666667,0.4897959183673469,0.77,0,5,3,0.6120159832974826,33.0
0.0,1.0,0.3333333333333333,0.5714285714285714,0.81,11,5,2,0.5670379751602527,184.0
0.0,1.0,0.0,0.32653061224489793,0.81,1,11,3,0.5670379751602527,15.0
1.0,0.0,0.0,0.8163265306122448,0.43,15,7,0,0.47935479054152785,408.0
0.0,1.0,0.0,0.2857142857142857,0.52,23,1,2,0.8535545605839374,28.0
0.0,1.0,0.3333333333333333,0.4489795918367347,0.9400000000000001,21,12,0,0.6499165714828657,245.0
0.0,1.0,0.0,0.5102040816326531,0.8300000000000001,7,10,4,0.5121747539102088,428.0
0.0,1.0,0.3333333333333333,0.7551020408163265,0.55,5,8,2,0.47935479054152785,24.0
0.0,1.0,0.3333333333333333,0.5714285714285714,0.46,14,6,1,0.6120159832974826,276.0
1.0,0.0,0.3333333333333333,0.4897959183673469,0.63,17,4,4,0.8117292224347721,331.0
0.0,0.0,0.3333333333333333,0.4897959183673469,0.72,21,9,5,0.6499165714828657,170.0
0.0,0.0,0.0,0.6122448979591837,0.53,14,3,5,0.47935479054152785,690.0
0.0,1.0,0.0,0.5510204081632654,0.54,1,10,0,0.8117292224347721,17.0
0.0,1.0,0.0,0.7551020408163265,0.4,11,8,0,0.47935479054152785,245.0
0.0,0.0,0.0,0.7346938775510204,0.66,10,7,6,0.6120159832974826,264.0
0.0,1.0,0.0,0.38775510204081626,0.5,23,4,3,0.5670379751602527,136.0
0.0,1.0,0.0,0.4489795918367347,0.8200000000000001,7,10,2,0.5121747539102088,507.0
0.0,1.0,0.0,0.18367346938775508,0.47000000000000003,20,2,3,0.47935479054152785,109.0
0.0,1.0,0.0,0.4897959183673469,0.59,22,2,3,0.7378090764110621,76.0
